KW,CHWTON,HTmmBTU,temperature,dew_point_temperature,station_level_pressure,sea_level_pressure,wet_bulb_temperature,altimeter,DayOfYear_cos,Combined mmBTU,GHG
13287.2,9774.507042,3005.882353,15.6,-6.7,982.5,1022.2,6.4,1022.7,0.992610053,3168.527764,7.214
13113.3,9130.28169,2929.411765,17.8,-7.2,981.5,1021,7.3,1021.7,0.992610053,3083.732336,7.12
12911.8,8365.28169,3205.882353,18.3,-7.8,980.9,1020.4,7.4,1021,0.992610053,3350.334471,7.013
12623.73,7584.190141,3352.941176,18.3,-7.8,980.2,1019.8,7.4,1020.3,0.992610053,3487.036319,6.854
12245.83,7157.746479,3420.588235,19.4,-7.8,980.2,1019.6,8,1020.3,0.992610053,3548.276053,6.65
12417.13,6484.471831,3494.117647,18.3,-8.3,980.2,1019.7,7.3,1020.3,0.991062803,3614.309934,6.741
12353.63,6128.626761,3502.941176,17.2,-8.9,980.6,1020.1,6.7,1020.7,0.991062803,3618.646235,6.707
12446.17,6347.042254,3585.294118,16.7,-8.3,980.6,1020.2,6.5,1020.7,0.991062803,3703.936188,6.755
12513.45,6066.690141,3676.470588,15.6,-7.8,980.6,1020.4,6.1,1020.7,0.991062803,3791.977694,6.792
12735.2,6506.971831,3732.352941,11.7,-6.1,980.9,1020.6,4.5,1021,0.991062803,3853.900611,6.915
13306.3,6809.929577,3985.294118,11.7,-6.7,981.2,1020.7,4.4,1021.3,0.991062803,4112.426403,7.226
13653.73,7367.711268,4023.529412,10,-6.1,981.5,1021.1,3.6,1021.7,0.991062803,4158.541255,7.416
13605.55,7589.084507,4061.764706,10.6,-6.1,981.9,1021.3,3.9,1022,0.991062803,4199.268874,7.384
13322.95,7363.450704,4117.647059,8.9,-6.1,981.9,1021.5,3,1022,0.991062803,4251.479042,6.996
13271.45,8338.485915,3867.647059,8.9,-6.1,982.2,1021.6,3,1022.4,0.991062803,4013.004839,5.581
13646.3,9250.985915,3644.117647,8.3,-6.7,982.2,1021.8,2.6,1022.4,0.991062803,3801.705574,4.411
14045.95,10315.6338,3588.235294,8.9,-6.1,982.2,1021.7,3,1022.4,0.991062803,3759.963941,4.641666667
14107.1,11219.71831,3211.764706,8.9,-6.1,981.9,1021.2,3,1022,0.991062803,3394.552059,4.872333333
14230.73,11861.76056,2967.647059,10.6,-6.7,982.5,1021.9,3.8,1022.7,0.991062803,3158.561515,5.103
14127.48,11576.69014,2867.647059,9.4,-6.1,982.5,1022.2,3.3,1022.7,0.991062803,3054.788023,5.333666667
13998.42,11291.61972,2855.882353,10.6,-6.7,982.9,1022.4,3.8,1023,0.991062803,3039.161754,5.564333333
13967.48,11006.5493,2852.941176,11.7,-6.1,983.2,1023,4.5,1023.4,0.991062803,3032.69383,5.795
14022.75,10721.47887,2905.882353,13.3,-5.6,983.5,1023,5.5,1023.7,0.991062803,3082.402437,7.139
14269.57,10436.40845,3114.705882,15,-5.6,983.5,1023.1,6.4,1023.7,0.991062803,3288.647026,7.679
13866.23,10151.33803,3135.294118,15.6,-5.6,982.9,1022.6,6.6,1023,0.991062803,3304.437766,7.53
13504.33,9490.070423,3176.470588,16.7,-5.6,982.2,1021.7,7.2,1022.4,0.991062803,3336.443354,7.331
13801.68,8784.43662,3317.647059,17.8,-6.1,980.9,1020.5,7.6,1021,0.991062803,3470.16607,7.493
14002.1,7956.302817,3305.882353,17.8,-6.7,980.9,1020.5,7.4,1021,0.991062803,3449.146714,8.104
14202.52,7023.415493,3388.235294,18.9,-6.7,980.9,1020.2,8,1021,0.991062803,3520.987844,7.725
14102.46,6246.232394,3408.823529,18.9,-7.2,980.6,1019.9,7.8,1020.7,0.98937004,3531.907561,6.628
14002.4,6201.65493,3508.823529,17.8,-7.2,980.9,1020.1,7.3,1021,0.98937004,3631.031144,6.592
13902.34,5943.838028,3491.176471,15,-6.1,981.5,1020.9,6.2,1021.7,0.98937004,3609.948553,6.66
13802.28,6271.901408,3561.764706,13.9,-5.6,981.9,1021.6,5.8,1022,0.98937004,3684.132484,6.631
13702.22,6132.992958,3750,13.3,-5.6,982.5,1022,5.5,1022.7,0.98937004,3870.359282,6.648
13602.16,6370.422535,4055.882353,11.7,-4.4,982.9,1022.6,5,1023,0.98937004,4178.749623,6.958
13502.1,6862.147887,4320.588235,11.1,-5.6,983.5,1023,4.4,1023.7,0.98937004,4449.015332,7.332
13899.22,6657.711268,4242.156863,10,-7.8,983.2,1022.8,3.2,1023.4,0.98937004,4369.485589,7.543
13712.17,7050.176056,4163.72549,10,-7.2,983.2,1023,3.3,1023.4,0.98937004,4295.125965,7.195
13862.23,7254.471831,4085.294118,8.3,-8.9,983.5,1023.1,2,1023.7,0.98937004,4219.658428,5.824
14332.58,8633.098592,3711.764706,8.3,-9.4,984.5,1024,1.9,1024.7,0.98937004,3864.279091,4.688
14931.85,10200.70423,3344.117647,5.6,-7.2,984.8,1024.4,0.9,1025.1,0.98937004,3517.489985,5.073166667
15499.53,11165.98592,3138.235294,5.6,-7.8,984.2,1023.9,0.7,1024.4,0.98937004,3325.129217,5.458333333
15340.875,12595.52817,3155.882353,6.1,-7.2,984.5,1024.2,1.2,1024.7,0.98937004,3359.391027,5.8435
15182.22,12235.43662,3014.705882,5.6,-8.9,984.8,1024.8,0.4,1025.1,0.98937004,3213.351666,6.228666667
15023.565,11875.34507,2994.117647,6.1,-8.9,985.8,1025.7,0.8,1026.1,0.98937004,3187.900541,6.613833333
14864.91,11515.25352,3011.764706,8.3,-7.8,986.1,1026.1,2.3,1026.4,0.98937004,3200.68471,6.999
14706.255,11155.16197,2967.647059,12.2,-9.4,986.5,1026.2,4,1026.8,0.98937004,3151.704172,7.897
14547.6,10795.07042,3058.823529,15,-11.1,986.5,1026.3,5.1,1026.8,0.98937004,3238.017752,7.785
13743.65,9513.873239,3032.352941,15,-9.4,986.1,1025.8,5.5,1026.4,0.98937004,3193.428004,7.462
13335.9,9020.950704,3241.176471,16.7,-10,984.8,1024.6,6.2,1025.1,0.98937004,3394.944529,7.24
13374.83,8437.464789,3455.882353,17.2,-10.6,984.2,1023.8,6.3,1024.4,0.98937004,3602.780758,7.264
14176.1,7456.478873,3441.176471,18.9,-10.6,983.5,1023.1,7.2,1023.7,0.98937004,3579.036121,7.693
13740.08,6674.964789,3426.470588,18.3,-11.1,983.2,1022.9,6.8,1023.4,0.98937004,3553.463339,7.46
13674.42,6080.739437,3479.411765,18.3,-11.1,983.2,1022.6,6.8,1023.4,0.987532266,3599.049083,7.425
13568.17,5925.704225,3588.235294,17.2,-11.1,982.9,1022.4,6.2,1023,0.987532266,3705.649454,7.366
13542.43,5764.859155,3626.470588,14.4,-9.4,982.9,1022.7,5.2,1023,0.987532266,3741.866591,7.354
13578.15,5608.098592,3717.647059,12.2,-8.3,983.2,1023.1,4.3,1023.4,0.987532266,3831.283645,7.371
13598.65,5826.232394,3864.705882,12.2,-8.9,983.5,1023.5,4.1,1023.7,0.987532266,3981.030274,7.384
14144,6267.288732,4105.882353,9.4,-7.8,984.2,1024,2.9,1024.4,0.987532266,4229.360833,7.677
14080.8,6291.795775,4544.117647,9.4,-7.8,984.5,1024.2,2.9,1024.7,0.987532266,4667.67458,8.01
14017.6,6648.274648,4600,8.3,-5.6,984.8,1024.6,2.9,1025.1,0.987532266,4727.619427,7.606
13232.63,6326.232394,4532.352941,7.8,-7.2,984.5,1024.1,2.1,1024.7,0.987532266,4653.428924,6.933
13328.2,7206.866197,4394.117647,6.7,-8.3,984.2,1024,1.2,1024.4,0.987532266,4526.088352,5.437
13559.48,7378.028169,4023.529412,6.1,-8.3,984.5,1024.1,0.9,1024.7,0.987532266,4158.343458,4.498
13911.5,8304.612676,3632.352941,6.1,-8.3,984.5,1024.2,0.9,1024.7,0.987532266,3779.48826,4.7595
14085.9,9633.556338,3273.529412,5.6,-8.3,984.8,1024.7,0.6,1025.1,0.987532266,3437.208676,5.021
14310.1,11062.00704,3085.294118,5,-8.9,985.2,1024.8,0.1,1025.4,0.987532266,3266.881458,5.2825
14298.92,12100.24648,2988.235294,4.4,-8.3,985.2,1025.3,0.2,1025.4,0.987532266,3182.244538,5.544
14223.88,11623.59742,2935.294118,5,-8.3,985.2,1025.2,0.3,1025.4,0.987532266,3123.326971,5.8055
14209.92,11146.94836,3050,7.8,-10,985.5,1025.3,1.5,1025.7,0.987532266,3232.264886,6.067
13934.65,10670.2993,3117.647059,10,-9.4,985.5,1025.5,2.8,1025.7,0.987532266,3293.252304,7.075
13569.75,10193.65023,3144.117647,12.8,-8.9,985.5,1025.4,4.4,1025.7,0.987532266,3312.757405,7.314
13092.27,9717.001174,3164.705882,15,-9.4,984.2,1024,5.4,1024.4,0.987532266,3325.995993,7.107
13294.61,9240.352113,3208.823529,15.6,-10.6,982.9,1022.5,5.5,1023,0.987532266,3365.083759,6.868
13496.95,8862.957746,3194.117647,17.2,-11.7,981.9,1021.3,6.1,1022,0.987532266,3346.539164,6.992
13699.29,7852.676056,3182.352941,17.8,-12.8,981.2,1020.6,6.2,1021.3,0.987532266,3323.340378,8.201
13901.63,6936.443662,3235.294118,18.3,-13.3,980.9,1020.4,6.4,1021,0.987532266,3365.976173,7.547
13966,6205.387324,3452.941176,18.9,-12.2,980.6,1020.2,6.9,1020.7,0.985550026,3575.069375,7.582
14051.43,6280.739437,3432.352941,17.8,-12.2,980.6,1020,6.3,1020.7,0.985550026,3555.676966,7.628
13815,6063.309859,3485.294118,17.2,-11.7,980.6,1020.1,6.1,1020.7,0.985550026,3605.201965,7.5
13876.7,5890.457746,3582.352941,14.4,-10,980.6,1020.2,5,1020.7,0.985550026,3700.396907,7.534
13845.17,6257.147887,3700,13.3,-9.4,980.6,1020.4,4.6,1020.7,0.985550026,3822.337074,7.517
14373.25,6318.556338,4094.117647,12.2,-8.9,980.6,1020.2,4.1,1020.7,0.985550026,4218.993671,7.804
14092.64333,6626.690141,4350,10.6,-5.6,980.6,1020.1,4.1,1020.7,0.985550026,4477.61646,8.126
13812.03667,6935.84507,4364.705882,9.4,-6.7,980.9,1020.3,3.2,1021,0.985550026,4495.075032,8.301
13531.43,6903.521127,4320.588235,8.9,-7.2,980.2,1019.9,2.7,1020.3,0.985550026,4449.611941,7.08
13599.065,7476.619718,4005.882353,8.3,-7.8,980.6,1020.2,2.3,1020.7,0.985550026,4142.014686,5.721
13666.7,8104.894366,3717.647059,7.8,-7.2,980.9,1020.3,2.1,1021,0.985550026,3861.550195,4.63
13960.63,10006.5493,3238.235294,7.2,-6.7,980.2,1019.8,2,1020.3,0.985550026,3405.963436,4.863166667
14251.97,11846.40845,2879.411765,6.7,-6.1,980.2,1019.7,1.8,1020.3,0.985550026,3070.214456,5.096333333
14457.8,13849.22535,2717.647059,6.7,-9.4,980.9,1020.6,0.9,1021,0.985550026,2933.188189,5.3295
14485.45,13483.7827,2711.764706,6.7,-8.3,981.5,1021.1,1.2,1021.7,0.985550026,2923.014459,5.562666667
14396.95,13118.34004,2650,7.2,-8.3,981.9,1021.4,1.5,1022,0.985550026,2856.562035,5.795833333
14314.22,12752.89738,2658.823529,8.3,-7.8,982.5,1022.4,2.3,1022.7,0.985550026,2860.717535,6.029
13964.58,12387.45473,2685.294118,11.7,-8.9,982.9,1022.5,3.8,1023,0.985550026,2881.609312,7.04
13667.58,12022.01207,2720.588235,13.9,-8.3,983.2,1022.6,5.1,1023.4,0.985550026,2911.504242,7.363
13670.2,11656.56942,2738.235294,16.7,-9.4,981.9,1021.4,6.3,1022,0.985550026,2924.774514,7.425
14511.35,11291.12676,2791.176471,18.9,-8.9,980.9,1020.2,7.5,1021,0.985550026,2976.200238,7.879
14855.28,10531.58451,2864.705882,20,-9.4,979.9,1019.2,7.9,1020,0.985550026,3041.787878,8.065
14844.715,9311.584507,2850,21.1,-8.3,979.2,1018.7,8.6,1019.3,0.985550026,3012.404557,8.436
14834.15,8713.591549,2752.941176,22.2,-7.2,978.9,1018,9.4,1019,0.985550026,2908.133086,8.054
14810.63,8270.28169,2923.529412,21.7,-6.7,979.2,1018.4,9.2,1019.3,0.983423907,3073.320842,8.039
14619.7,7762.21831,2976.470588,20.6,-5.6,978.9,1018.3,9,1019,0.983423907,3119.513165,7.939
14018.03,7232.5,3094.117647,17.8,-4.4,979.2,1018.7,8,1019.3,0.983423907,3228.74991,7.61
13831.58,7048.908451,3158.823529,18.3,-4.4,979.6,1019.2,8.3,1019.6,0.983423907,3290.616257,7.512
13971.6,7482.394366,3238.235294,15.6,-3.9,979.9,1019.3,7.1,1020,0.983423907,3375.708139,7.586
14463.22,7542.957746,3585.294118,13.9,-3.3,980.2,1019.8,6.4,1020.3,0.983423907,3725.171358,7.852
14381.775,7683.591549,3469.852941,11.1,-2.8,980.6,1020.2,5.2,1020.7,0.983423907,3611.14003,8.156
14300.33,8206.267606,3354.411765,11.1,-2.8,980.2,1019.8,5.2,1020.3,0.983423907,3501.693645,7.759
13803.32,8440.176056,3238.970588,11.7,-3.3,980.2,1019.5,5.3,1020.3,0.983423907,3387.363677,7.245
13826.295,11031.8662,3123.529412,11.1,-2.8,980.6,1019.8,5.2,1020.7,0.983423907,3303.104129,5.534
13849.27,13488.73239,3000,10,-2.2,980.9,1020.3,4.8,1021,0.983423907,3209.138304,4.548
14368.55,14887.67606,2855.882353,9.4,-2.2,980.6,1019.9,4.5,1020.7,0.983423907,3083.581523,4.915285714
14607.15,16024.82394,2811.764706,8.3,-2.2,980.6,1019.8,3.9,1020.7,0.983423907,3053.925124,5.282571429
14737.05,17346.26761,2691.176471,8.9,-2.2,980.6,1020,4.2,1020.7,0.983423907,2949.638977,5.649857143
14692.88,17815,2667.647059,8.3,-2.8,981.2,1020.6,3.7,1021.3,0.983423907,2931.584164,6.017142857
14559.98,17237.67606,2688.235294,8.3,-2.2,981.5,1021.1,3.9,1021.7,0.983423907,2944.790358,6.384428571
14397.82,16660.35211,2650,12.2,-3.9,981.9,1021.4,5.4,1022,0.983423907,2899.073177,6.751714286
14066.15,16083.02817,2697.058824,16.7,-6.1,982.5,1022,7,1022.7,0.983423907,2938.071692,7.119
13701.35,15505.70423,2858.823529,19.4,-7.2,982.9,1022.2,8.1,1023,0.983423907,3091.663038,7.354
14124.87,13590.03521,2841.176471,20.6,-10,981.5,1020.8,8.1,1021.7,0.983423907,3052.47096,7.668
14880.98,12863.34507,2991.176471,22.2,-10.6,980.2,1019.5,8.7,1020.3,0.983423907,3196.329943,8.082
15074.9,11902.25352,3079.411765,23.9,-9.4,979.2,1018.1,9.7,1019.3,0.983423907,3273.692762,8.184
15122.03333,10481.97183,3020.588235,25.6,-10,978.3,1017.2,10.3,1018.3,0.983423907,3197.985071,8.868
15169.16667,9103.380282,2979.411765,25.6,-10,977.6,1016.6,10.3,1017.6,0.983423907,3140.424768,8.499
15216.3,8124.753521,3117.647059,25,-9.4,977.3,1016.2,10.2,1017.3,0.981154539,3267.076262,8.262
14603.3,7449.084507,3244.117647,21.7,-7.8,977.3,1016.3,9,1017.3,0.981154539,3383.3463,7.929
14496.15,7579.366197,3202.941176,20.6,-7.8,977.3,1016.6,8.5,1017.3,0.981154539,3343.367727,7.872
14388.08,7340.84507,3302.941176,20,-8.3,977,1016.2,8.1,1016.9,0.981154539,3440.136432,7.814
14295.53,7386.197183,3391.176471,17.2,-6.7,977.3,1016.3,7.2,1017.3,0.981154539,3528.600194,7.761
13686.58,7312.007042,3479.411765,13.3,-5,977.6,1016.7,5.7,1017.6,0.981154539,3613.867188,7.43
13924.95,7377.922535,3520.588235,14.4,-5,977.6,1016.6,6.2,1017.6,0.981154539,3656.648114,7.561
14151.1,7363.626761,3567.647059,12.8,-5.6,977,1016,5.2,1016.9,0.981154539,3704.30707,7.682
14104.9075,7802.042254,3647.058824,12.2,-6.7,976.6,1015.7,4.6,1016.6,0.981154539,3788.822695,6.775
14058.715,8200.070423,3473.529412,11.1,-6.1,976.3,1015.2,4.2,1016.3,0.981154539,3619.912451,5.291
14012.5225,9588.204225,3138.235294,12.2,-7.8,976.3,1015,4.4,1016.3,0.981154539,3301.119893,5.48
13966.33,11933.80282,2694.117647,11.7,-8.3,975.6,1014.5,3.9,1015.6,0.981154539,2884.994474,5.669
15336.92,14209.78873,2694.117647,10,-7.2,975.6,1014.5,3.3,1015.6,0.981154539,2916.985788,5.858
15566.28,15472.64085,2626.470588,10,-7.2,976.3,1015.4,3.3,1016.3,0.981154539,2865.277041,6.047
15671.85,15088.47418,2588.235294,8.9,-6.7,976.3,1015.6,2.9,1016.3,0.981154539,2822.791549,6.236
15798.8,14704.30751,2497.058824,8.9,-7.2,977,1016.1,2.7,1016.9,0.981154539,2727.437837,6.425
15889.1,14320.14085,2461.764706,11.1,-8.3,977,1016.4,3.6,1016.9,0.981154539,2687.841414,6.614
15763.67,13935.97418,2573.529412,13.9,-8.3,977.6,1016.8,5.1,1017.6,0.981154539,2794.567676,8.034
15305.67,13551.80751,2729.411765,17.2,-7.8,977.3,1016.5,6.9,1017.3,0.981154539,2944.276748,7.822
14706.15,13167.64085,2714.705882,20,-8.3,976.3,1015.3,8.1,1016.3,0.981154539,2922.914673,7.61
14050.98,12103.27465,2814.705882,21.7,-8.9,975.3,1014.1,8.8,1015.2,0.981154539,3007.905417,7.398
13232.8,11029.47183,2794.117647,23.3,-10,974.7,1013.5,9.3,1014.6,0.981154539,2971.638433,7.186
12729.02,10322.42958,2735.294118,23.9,-11.1,974.3,1013.1,9.4,1014.2,0.981154539,2902.610533,6.91
12490.65,9149.366197,2835.294118,24.4,-11.1,974.3,1013.1,9.6,1014.2,0.981154539,2987.719042,6.782
12251.92,8467.464789,2841.176471,24.4,-10,974.3,1013.3,9.8,1014.2,0.978742594,2984.603179,6.651
11924.02,8081.091549,3058.823529,22.8,-10.6,974.7,1013.7,9,1014.6,0.978742594,3196.494418,6.471
11853.03,8387.711268,3014.705882,20,-9.4,975.3,1014.4,7.9,1015.2,0.978742594,3155.814316,6.436
11778.52,8090.28169,3164.705882,18.9,-9.4,975.6,1014.8,7.3,1015.6,0.978742594,3301.990571,6.394
11786.23,7857.852113,3217.647059,15,-7.8,976,1015.2,5.8,1015.9,0.978742594,3352.168637,6.397
12029.42,8296.478873,3297.058824,15.6,-6.1,977,1016,6.5,1016.9,0.978742594,3437.674265,6.532
12349.8,8529.43662,3300,14.4,-6.1,977,1016.1,5.9,1016.9,0.978742594,3444.504439,6.706
12550.42,8485.56338,3423.529412,12.2,-5.6,977,1016.2,4.9,1016.9,0.978742594,3568.191902,6.812
12459,8578.06338,3373.529412,10.6,-5.6,977.3,1016.3,4.1,1017.3,0.978742594,3518.990053,6.506
12699.03,9814.929577,3020.588235,12.2,-5.6,977.6,1016.5,4.9,1017.6,0.978742594,3181.711737,5.164
13831.95,11891.8662,2735.294118,9.4,-5.6,977.6,1016.8,3.5,1017.6,0.978742594,2925.20911,4.486
14819.13,14267.25352,2582.352941,9.4,-5.6,977.6,1016.7,3.5,1017.6,0.978742594,2804.143859,4.869833333
15358.85,15575.9507,2555.882353,10.6,-5.6,977.6,1016.7,4.1,1017.6,0.978742594,2795.220824,5.253666667
15728.2,16583.83803,2564.705882,11.1,-6.1,977.9,1017,4.2,1017.9,0.978742594,2817.400489,5.6375
15907.8,16249.38028,2514.705882,9.4,-6.1,978.3,1017.3,3.3,1018.3,0.978742594,2763.999468,6.021333333
16172.73,15914.92254,2500,10.6,-7.2,978.6,1017.7,3.6,1018.6,0.978742594,2746.18374,6.405166667
16004.69667,15580.46479,2505.882353,12.2,-7.2,978.6,1018,4.5,1018.6,0.978742594,2747.478835,6.789
15836.66333,15246.00704,2591.176471,15.6,-7.2,979.2,1018.5,6.2,1019.3,0.978742594,2828.185696,8.169
15668.63,14911.5493,2850,17.2,-6.1,979.6,1018.6,7.3,1019.6,0.978742594,3082.421968,8.167
15037.3,13429.75352,2820.588235,18.9,-8.3,978.6,1017.7,7.6,1018.6,0.978742594,3033.072667,8.165
14540.1,12458.1338,2935.294118,20.6,-8.9,977,1016.2,8.2,1016.9,0.978742594,3134.421401,7.896
13921.92,11034.50704,3047.058824,23.3,-10.6,976,1014.8,9.2,1015.9,0.978742594,3226.991537,7.56
13078.6,9389.929577,2991.176471,23.9,-11.1,975.3,1014.1,9.4,1015.2,0.978742594,3148.494705,7.101
12186.27,7965.246479,3070.588235,24.4,-12.2,974.3,1013.4,9.4,1014.2,0.978742594,3207.763733,6.617
12371.85,7449.190141,3155.882353,25,-14.4,974,1012.8,9.4,1013.9,0.976188788,3287.497847,6.717
12374.28,7112.78169,3335.294118,23.3,-15,973.7,1012.7,8.6,1013.5,0.976188788,3462.88062,6.716
12327.5,7055.176056,3382.352941,19.4,-11.7,973.7,1012.8,7.2,1013.5,0.976188788,3509.088481,6.691
12263.63,6900.633803,3452.941176,17.2,-10,973.7,1012.7,6.4,1013.5,0.976188788,3577.604089,6.66
12362.6,7055.352113,3611.764706,16.1,-10.6,973.7,1012.7,5.7,1013.5,0.976188788,3738.622132,6.711
12845.52,7240.352113,3914.705882,13.9,-8.9,973.7,1012.6,5,1013.5,0.976188788,4045.431397,6.975
13334.52,7288.204225,3929.411765,11.7,-5,973.3,1012.4,4.8,1013.2,0.976188788,4062.380185,7.239
13566,7558.204225,3952.941176,11.7,-7.8,973,1011.9,4.1,1012.9,0.976188788,4089.939788,7.363
13269.55,7496.795775,3920.588235,11.7,-8.9,972.7,1011.5,3.8,1012.5,0.976188788,4055.838293,6.933
13183.9,8040.809859,3594.117647,10,-8.3,972.4,1011.3,3,1012.2,0.976188788,3735.604227,5.416
13537.75,9583.626761,3364.705882,9.4,-8.9,972.4,1011.2,2.6,1012.2,0.976188788,3525.91547,4.369
14023.38,11969.50704,3091.176471,8.9,-9.4,972,1010.9,2.2,1011.9,0.976188788,3282.676462,4.766666667
14431.73,13835.17606,2850,9.4,-10.6,971.7,1010.6,2.2,1011.5,0.976188788,3065.283563,5.164333333
14811.07,15253.80282,2802.941176,8.3,-9.4,971.7,1010.5,1.8,1011.5,0.976188788,3036.544304,5.562
15025.6,14916.23944,2679.411765,8.3,-10,972,1011,1.7,1011.9,0.976188788,2909.695794,5.959666667
14879.65,14578.67606,2691.176471,8.3,-10.6,971.7,1010.8,1.6,1011.5,0.976188788,2916.911327,6.357333333
14758.77,14241.11268,2700,10.6,-10,971.7,1011,2.9,1011.5,0.976188788,2921.27123,6.755
14591.8,13903.5493,2702.941176,13.3,-10,972,1011.2,4.4,1011.9,0.976188788,2919.591506,7.52
14362.73,13565.98592,2705.882353,15.6,-10.6,972,1011.2,5.4,1011.9,0.976188788,2917.699878,7.796
14152.42,12946.30282,2758.823529,16.7,-11.1,971.4,1010.5,5.9,1011.2,0.976188788,2962.486507,7.684
13957.95,12228.48592,2820.588235,18.3,-11.7,970.4,1009.2,6.6,1010.2,0.976188788,3014.972999,7.579
14493.63,11730.73944,2823.529412,21.1,-10.6,969.1,1008,8.1,1008.8,0.976188788,3013.768565,7.869
14647.63,10497.71127,2679.411765,21.1,-11.1,968.4,1007.3,8,1008.1,0.976188788,2855.378675,7.952
14534.8,9962.21831,2688.235294,21.7,-10.6,968.1,1006.8,8.4,1007.8,0.976188788,2857.390667,7.891
14607.25,9467.816901,2767.647059,21.1,-10,967.8,1006.5,8.2,1007.5,0.973493877,2931.116275,7.93
14542.02,9154.401408,2711.764706,20.6,-9.4,967.8,1006.6,8.1,1007.5,0.973493877,2871.249994,7.899
14466.4,8858.943662,2829.411765,20,-8.9,967.8,1006.7,7.9,1007.5,0.973493877,2985.093184,7.855
14265.22,8992.78169,2832.352941,17.8,-7.2,967.8,1006.9,7.2,1007.5,0.973493877,2988.954078,7.746
14623.77,9571.795775,2655.882353,18.3,-8.3,967.8,1006.8,7.3,1007.5,0.973493877,2820.655806,7.94
15147.6,10453.66197,2617.647059,17.2,-6.7,967.4,1006.4,7.1,1007.1,0.973493877,2794.791386,8.226
14673.03,10900.38732,2800,16.7,-6.7,967.8,1006.4,6.8,1007.5,0.973493877,2980.886153,7.967
14522.84,9889.084507,2955.882353,16.1,-6.1,967.8,1006.4,6.7,1007.5,0.973493877,3124.119226,7.265
14372.65,9707.429577,2914.705882,15.6,-5.6,967.4,1006.2,6.6,1007.1,0.973493877,3080.250192,6.941
14222.46,10048.83803,2723.529412,15,-5,967.4,1006.1,6.5,1007.1,0.973493877,2892.658515,6.488
14072.27,11275.03521,2697.058824,15,-4.4,968.1,1006.7,6.6,1007.8,0.973493877,2880.391192,5.793
13922.08,12147.07746,2464.705882,15,-4.4,968.1,1006.8,6.6,1007.8,0.973493877,2657.991252,5.721
14277.92,13260.70423,2300,15.6,1.1,968.1,1006.6,8.7,1007.8,0.973493877,2507.864398,6.101333333
15236.83,15190.24648,2285.294118,16.7,1.1,970.1,1008.7,9.2,1009.8,0.973493877,2519.587328,6.481666667
15704.65,15532.88732,2411.764706,13.3,8.3,971.4,1010.1,10.7,1011.2,0.973493877,2651.766349,6.862
15705.95,15317.93134,2197.058824,13.3,7.8,972,1011.1,10.5,1011.9,0.973493877,2434.485186,6.81
15572.85,15102.97535,2341.176471,13.9,7.8,972.4,1011.2,10.7,1012.2,0.973493877,2575.568937,7.502
15208.4,14888.01937,2461.764706,14.4,6.7,973,1011.8,10.4,1012.9,0.973493877,2692.333835,8.12
14952.95,14673.06338,2529.411765,16.7,5.6,973,1012,11,1012.9,0.973493877,2756.5295,8.12
14645.17,14083.87324,2664.705882,18.3,4.4,972.7,1011.7,11.2,1012.5,0.973493877,2883.70242,7.95
14244.18,13883.73239,2750,18.9,4.4,972,1010.8,11.5,1011.9,0.973493877,2965.226313,7.735
14348.75,13364.85915,2820.588235,19.4,3.9,971.7,1010.4,11.5,1011.5,0.973493877,3029.944306,7.792
15266.79,12675.10563,2770.588235,20,3.9,971.1,1009.8,11.7,1010.8,0.973493877,2974.799127,8.898
16184.83,11599.92958,2711.764706,21.1,3.3,971.1,1009.8,12,1010.8,0.973493877,2906.204911,8.788
15781.65,10915.28169,2600,21.1,0,971.4,1010,10.8,1011.2,0.970658659,2784.847872,8.57
15115.92,10606.16197,2520.588235,20.6,-1.7,971.4,1010.2,10,1011.2,0.970658659,2699.454633,8.207
15035.9,10624.92958,2461.764706,20.6,-1.7,972,1011,10,1011.9,0.970658659,2640.583283,8.165
14918.3,10437.32394,2535.294118,20.6,-2.2,972.7,1011.6,9.9,1012.5,0.970658659,2711.459925,8.102
14953.23,10578.59155,2644.117647,20,-2.2,973.3,1012.2,9.6,1013.2,0.970658659,2822.098018,8.117
15470.67,10925.45775,2776.470588,20,-3.3,974,1012.9,9.3,1013.9,0.970658659,2960.37942,8.399
15888.38,11216.5493,2805.882353,18.9,-3.3,974.7,1013.4,8.8,1014.6,0.970658659,2994.709976,8.626
15971.015,11699.71831,3029.411765,18.3,-3.3,975.6,1014.6,8.6,1015.6,0.970658659,3224.319943,8.904
16053.65,11884.82394,2988.235294,17.2,-2.8,976.3,1015.3,8.2,1016.3,0.970658659,3185.646927,8.339
15502.77667,12703.30986,2897.058824,17.8,-2.8,977.3,1016,8.5,1017.3,0.970658659,3102.413462,5.552
14951.90333,14096.79577,2885.294118,17.8,-2.8,977.9,1016.7,8.5,1017.9,0.970658659,3105.492414,4.652
14401.03,15560.03521,2644.117647,17.2,-2.2,977,1016,8.4,1016.9,0.970658659,2879.996724,4.924333333
14673.17,16573.16901,2408.823529,16.7,-1.7,977.3,1016.2,8.3,1017.3,0.970658659,2657.789993,5.196666667
15637.75,17455.88028,2635.294118,16.7,-1.1,977.6,1016.6,8.5,1017.6,0.970658659,2898.145579,5.469
15979.97,16940.82746,2270.588235,16.1,-0.6,978.3,1017.2,8.4,1018.3,0.970658659,2528.426241,5.741333333
15605.35,16425.77465,2097.058824,16.1,-1.1,978.6,1017.6,8.2,1018.6,0.970658659,2347.437287,6.013666667
